seed subpopID N opt0 opt1 x y
1231097 1 100 -1 -1 1 1
1231097 2 100 -0.777778 -1 2 1
1231097 3 100 -0.555556 -1 3 1
1231097 4 100 -0.333333 -1 4 1
1231097 5 100 -0.111111 -1 5 1
1231097 6 100 0.111111 -1 6 1
1231097 7 100 0.333333 -1 7 1
1231097 8 100 0.555556 -1 8 1
1231097 9 100 0.777778 -1 9 1
1231097 10 100 1 -1 10 1
1231097 11 100 -1 -0.777778 1 2
1231097 12 100 -0.777778 -0.777778 2 2
1231097 13 100 -0.555556 -0.777778 3 2
1231097 14 100 -0.333333 -0.777778 4 2
1231097 15 100 -0.111111 -0.777778 5 2
1231097 16 100 0.111111 -0.777778 6 2
1231097 17 100 0.333333 -0.777778 7 2
1231097 18 100 0.555556 -0.777778 8 2
1231097 19 100 0.777778 -0.777778 9 2
1231097 20 100 1 -0.777778 10 2
1231097 21 100 -1 -0.555556 1 3
1231097 22 100 -0.777778 -0.555556 2 3
1231097 23 100 -0.555556 -0.555556 3 3
1231097 24 100 -0.333333 -0.555556 4 3
1231097 25 100 -0.111111 -0.555556 5 3
1231097 26 100 0.111111 -0.555556 6 3
1231097 27 100 0.333333 -0.555556 7 3
1231097 28 100 0.555556 -0.555556 8 3
1231097 29 100 0.777778 -0.555556 9 3
1231097 30 100 1 -0.555556 10 3
1231097 31 100 -1 -0.333333 1 4
1231097 32 100 -0.777778 -0.333333 2 4
1231097 33 100 -0.555556 -0.333333 3 4
1231097 34 100 -0.333333 -0.333333 4 4
1231097 35 100 -0.111111 -0.333333 5 4
1231097 36 100 0.111111 -0.333333 6 4
1231097 37 100 0.333333 -0.333333 7 4
1231097 38 100 0.555556 -0.333333 8 4
1231097 39 100 0.777778 -0.333333 9 4
1231097 40 100 1 -0.333333 10 4
1231097 41 100 -1 -0.111111 1 5
1231097 42 100 -0.777778 -0.111111 2 5
1231097 43 100 -0.555556 -0.111111 3 5
1231097 44 100 -0.333333 -0.111111 4 5
1231097 45 100 -0.111111 -0.111111 5 5
1231097 46 100 0.111111 -0.111111 6 5
1231097 47 100 0.333333 -0.111111 7 5
1231097 48 100 0.555556 -0.111111 8 5
1231097 49 100 0.777778 -0.111111 9 5
1231097 50 100 1 -0.111111 10 5
1231097 51 100 -1 0.111111 1 6
1231097 52 100 -0.777778 0.111111 2 6
1231097 53 100 -0.555556 0.111111 3 6
1231097 54 100 -0.333333 0.111111 4 6
1231097 55 100 -0.111111 0.111111 5 6
1231097 56 100 0.111111 0.111111 6 6
1231097 57 100 0.333333 0.111111 7 6
1231097 58 100 0.555556 0.111111 8 6
1231097 59 100 0.777778 0.111111 9 6
1231097 60 100 1 0.111111 10 6
1231097 61 100 -1 0.333333 1 7
1231097 62 100 -0.777778 0.333333 2 7
1231097 63 100 -0.555556 0.333333 3 7
1231097 64 100 -0.333333 0.333333 4 7
1231097 65 100 -0.111111 0.333333 5 7
1231097 66 100 0.111111 0.333333 6 7
1231097 67 100 0.333333 0.333333 7 7
1231097 68 100 0.555556 0.333333 8 7
1231097 69 100 0.777778 0.333333 9 7
1231097 70 100 1 0.333333 10 7
1231097 71 100 -1 0.555556 1 8
1231097 72 100 -0.777778 0.555556 2 8
1231097 73 100 -0.555556 0.555556 3 8
1231097 74 100 -0.333333 0.555556 4 8
1231097 75 100 -0.111111 0.555556 5 8
1231097 76 100 0.111111 0.555556 6 8
1231097 77 100 0.333333 0.555556 7 8
1231097 78 100 0.555556 0.555556 8 8
1231097 79 100 0.777778 0.555556 9 8
1231097 80 100 1 0.555556 10 8
1231097 81 100 -1 0.777778 1 9
1231097 82 100 -0.777778 0.777778 2 9
1231097 83 100 -0.555556 0.777778 3 9
1231097 84 100 -0.333333 0.777778 4 9
1231097 85 100 -0.111111 0.777778 5 9
1231097 86 100 0.111111 0.777778 6 9
1231097 87 100 0.333333 0.777778 7 9
1231097 88 100 0.555556 0.777778 8 9
1231097 89 100 0.777778 0.777778 9 9
1231097 90 100 1 0.777778 10 9
1231097 91 100 -1 1 1 10
1231097 92 100 -0.777778 1 2 10
1231097 93 100 -0.555556 1 3 10
1231097 94 100 -0.333333 1 4 10
1231097 95 100 -0.111111 1 5 10
1231097 96 100 0.111111 1 6 10
1231097 97 100 0.333333 1 7 10
1231097 98 100 0.555556 1 8 10
1231097 99 100 0.777778 1 9 10
1231097 100 100 1 1 10 10
