seed subpopID N opt0 opt1 x y
1231162 1 100 -1 -1 1 1
1231162 2 100 -0.777778 -1 2 1
1231162 3 100 -0.555556 -1 3 1
1231162 4 100 -0.333333 -1 4 1
1231162 5 100 -0.111111 -1 5 1
1231162 6 100 0.111111 -1 6 1
1231162 7 100 0.333333 -1 7 1
1231162 8 100 0.555556 -1 8 1
1231162 9 100 0.777778 -1 9 1
1231162 10 100 1 -1 10 1
1231162 11 100 -1 -0.777778 1 2
1231162 12 100 -0.777778 -0.777778 2 2
1231162 13 100 -0.555556 -0.777778 3 2
1231162 14 100 -0.333333 -0.777778 4 2
1231162 15 100 -0.111111 -0.777778 5 2
1231162 16 100 0.111111 -0.777778 6 2
1231162 17 100 0.333333 -0.777778 7 2
1231162 18 100 0.555556 -0.777778 8 2
1231162 19 100 0.777778 -0.777778 9 2
1231162 20 100 1 -0.777778 10 2
1231162 21 100 -1 -0.555556 1 3
1231162 22 100 -0.777778 -0.555556 2 3
1231162 23 100 -0.555556 -0.555556 3 3
1231162 24 100 -0.333333 -0.555556 4 3
1231162 25 100 -0.111111 -0.555556 5 3
1231162 26 100 0.111111 -0.555556 6 3
1231162 27 100 0.333333 -0.555556 7 3
1231162 28 100 0.555556 -0.555556 8 3
1231162 29 100 0.777778 -0.555556 9 3
1231162 30 100 1 -0.555556 10 3
1231162 31 100 -1 -0.333333 1 4
1231162 32 100 -0.777778 -0.333333 2 4
1231162 33 100 -0.555556 -0.333333 3 4
1231162 34 100 -0.333333 -0.333333 4 4
1231162 35 100 -0.111111 -0.333333 5 4
1231162 36 100 0.111111 -0.333333 6 4
1231162 37 100 0.333333 -0.333333 7 4
1231162 38 100 0.555556 -0.333333 8 4
1231162 39 100 0.777778 -0.333333 9 4
1231162 40 100 1 -0.333333 10 4
1231162 41 100 -1 -0.111111 1 5
1231162 42 100 -0.777778 -0.111111 2 5
1231162 43 100 -0.555556 -0.111111 3 5
1231162 44 100 -0.333333 -0.111111 4 5
1231162 45 100 -0.111111 -0.111111 5 5
1231162 46 100 0.111111 -0.111111 6 5
1231162 47 100 0.333333 -0.111111 7 5
1231162 48 100 0.555556 -0.111111 8 5
1231162 49 100 0.777778 -0.111111 9 5
1231162 50 100 1 -0.111111 10 5
1231162 51 100 -1 0.111111 1 6
1231162 52 100 -0.777778 0.111111 2 6
1231162 53 100 -0.555556 0.111111 3 6
1231162 54 100 -0.333333 0.111111 4 6
1231162 55 100 -0.111111 0.111111 5 6
1231162 56 100 0.111111 0.111111 6 6
1231162 57 100 0.333333 0.111111 7 6
1231162 58 100 0.555556 0.111111 8 6
1231162 59 100 0.777778 0.111111 9 6
1231162 60 100 1 0.111111 10 6
1231162 61 100 -1 0.333333 1 7
1231162 62 100 -0.777778 0.333333 2 7
1231162 63 100 -0.555556 0.333333 3 7
1231162 64 100 -0.333333 0.333333 4 7
1231162 65 100 -0.111111 0.333333 5 7
1231162 66 100 0.111111 0.333333 6 7
1231162 67 100 0.333333 0.333333 7 7
1231162 68 100 0.555556 0.333333 8 7
1231162 69 100 0.777778 0.333333 9 7
1231162 70 100 1 0.333333 10 7
1231162 71 100 -1 0.555556 1 8
1231162 72 100 -0.777778 0.555556 2 8
1231162 73 100 -0.555556 0.555556 3 8
1231162 74 100 -0.333333 0.555556 4 8
1231162 75 100 -0.111111 0.555556 5 8
1231162 76 100 0.111111 0.555556 6 8
1231162 77 100 0.333333 0.555556 7 8
1231162 78 100 0.555556 0.555556 8 8
1231162 79 100 0.777778 0.555556 9 8
1231162 80 100 1 0.555556 10 8
1231162 81 100 -1 0.777778 1 9
1231162 82 100 -0.777778 0.777778 2 9
1231162 83 100 -0.555556 0.777778 3 9
1231162 84 100 -0.333333 0.777778 4 9
1231162 85 100 -0.111111 0.777778 5 9
1231162 86 100 0.111111 0.777778 6 9
1231162 87 100 0.333333 0.777778 7 9
1231162 88 100 0.555556 0.777778 8 9
1231162 89 100 0.777778 0.777778 9 9
1231162 90 100 1 0.777778 10 9
1231162 91 100 -1 1 1 10
1231162 92 100 -0.777778 1 2 10
1231162 93 100 -0.555556 1 3 10
1231162 94 100 -0.333333 1 4 10
1231162 95 100 -0.111111 1 5 10
1231162 96 100 0.111111 1 6 10
1231162 97 100 0.333333 1 7 10
1231162 98 100 0.555556 1 8 10
1231162 99 100 0.777778 1 9 10
1231162 100 100 1 1 10 10
