seed subpopID N opt0 opt1 x y
1231186 1 100 -0.777778 -1 1 1
1231186 2 100 -0.555556 -1 2 1
1231186 3 100 -0.333333 -1 3 1
1231186 4 100 -0.111111 -1 4 1
1231186 5 100 0.111111 -1 5 1
1231186 6 100 0.333333 -1 6 1
1231186 7 100 0.555556 -1 7 1
1231186 8 100 0.777778 -1 8 1
1231186 9 100 1 -1 9 1
1231186 10 100 1 -0.777778 10 1
1231186 11 100 -0.777778 -0.777778 1 2
1231186 12 100 -0.555556 -0.777778 2 2
1231186 13 100 -0.333333 -0.777778 3 2
1231186 14 100 -0.111111 -0.777778 4 2
1231186 15 100 0.111111 -0.777778 5 2
1231186 16 100 0.333333 -0.777778 6 2
1231186 17 100 0.555556 -0.777778 7 2
1231186 18 100 0.777778 -0.777778 8 2
1231186 19 100 1 -0.777778 9 2
1231186 20 100 1 -0.555556 10 2
1231186 21 100 -0.777778 -0.555556 1 3
1231186 22 100 -0.555556 -0.555556 2 3
1231186 23 100 -0.333333 -0.555556 3 3
1231186 24 100 -0.111111 -0.555556 4 3
1231186 25 100 0.111111 -0.555556 5 3
1231186 26 100 0.333333 -0.555556 6 3
1231186 27 100 0.555556 -0.555556 7 3
1231186 28 100 0.777778 -0.555556 8 3
1231186 29 100 1 -0.555556 9 3
1231186 30 100 1 -0.333333 10 3
1231186 31 100 -0.777778 -0.333333 1 4
1231186 32 100 -0.555556 -0.333333 2 4
1231186 33 100 -0.333333 -0.333333 3 4
1231186 34 100 -0.111111 -0.333333 4 4
1231186 35 100 0.111111 -0.333333 5 4
1231186 36 100 0.333333 -0.333333 6 4
1231186 37 100 0.555556 -0.333333 7 4
1231186 38 100 0.777778 -0.333333 8 4
1231186 39 100 1 -0.333333 9 4
1231186 40 100 1 -0.111111 10 4
1231186 41 100 -0.777778 -0.111111 1 5
1231186 42 100 -0.555556 -0.111111 2 5
1231186 43 100 -0.333333 -0.111111 3 5
1231186 44 100 -0.111111 -0.111111 4 5
1231186 45 100 0.111111 -0.111111 5 5
1231186 46 100 0.333333 -0.111111 6 5
1231186 47 100 0.555556 -0.111111 7 5
1231186 48 100 0.777778 -0.111111 8 5
1231186 49 100 1 -0.111111 9 5
1231186 50 100 1 0.111111 10 5
1231186 51 100 -0.777778 0.111111 1 6
1231186 52 100 -0.555556 0.111111 2 6
1231186 53 100 -0.333333 0.111111 3 6
1231186 54 100 -0.111111 0.111111 4 6
1231186 55 100 0.111111 0.111111 5 6
1231186 56 100 0.333333 0.111111 6 6
1231186 57 100 0.555556 0.111111 7 6
1231186 58 100 0.777778 0.111111 8 6
1231186 59 100 1 0.111111 9 6
1231186 60 100 1 0.333333 10 6
1231186 61 100 -0.777778 0.333333 1 7
1231186 62 100 -0.555556 0.333333 2 7
1231186 63 100 -0.333333 0.333333 3 7
1231186 64 100 -0.111111 0.333333 4 7
1231186 65 100 0.111111 0.333333 5 7
1231186 66 100 0.333333 0.333333 6 7
1231186 67 100 0.555556 0.333333 7 7
1231186 68 100 0.777778 0.333333 8 7
1231186 69 100 1 0.333333 9 7
1231186 70 100 1 0.555556 10 7
1231186 71 100 -0.777778 0.555556 1 8
1231186 72 100 -0.555556 0.555556 2 8
1231186 73 100 -0.333333 0.555556 3 8
1231186 74 100 -0.111111 0.555556 4 8
1231186 75 100 0.111111 0.555556 5 8
1231186 76 100 0.333333 0.555556 6 8
1231186 77 100 0.555556 0.555556 7 8
1231186 78 100 0.777778 0.555556 8 8
1231186 79 100 1 0.555556 9 8
1231186 80 100 1 0.777778 10 8
1231186 81 100 -0.777778 0.777778 1 9
1231186 82 100 -0.555556 0.777778 2 9
1231186 83 100 -0.333333 0.777778 3 9
1231186 84 100 -0.111111 0.777778 4 9
1231186 85 100 0.111111 0.777778 5 9
1231186 86 100 0.333333 0.777778 6 9
1231186 87 100 0.555556 0.777778 7 9
1231186 88 100 0.777778 0.777778 8 9
1231186 89 100 1 0.777778 9 9
1231186 90 100 1 1 10 9
1231186 91 100 -0.777778 1 1 10
1231186 92 100 -0.555556 1 2 10
1231186 93 100 -0.333333 1 3 10
1231186 94 100 -0.111111 1 4 10
1231186 95 100 0.111111 1 5 10
1231186 96 100 0.333333 1 6 10
1231186 97 100 0.555556 1 7 10
1231186 98 100 0.777778 1 8 10
1231186 99 100 1 1 9 10
1231186 100 100 1 0.777778 10 10
